date,open,high,low,close,volume,ticker
2017-04-07,33.20959159787709,33.31356582257368,33.10330808840969,33.11948013305664,66688800,AAPL
2017-04-10,33.17955967379013,33.24425490924556,33.017818059525624,33.080204010009766,75733600,AAPL
2017-04-11,33.02705483143253,33.12178837836335,32.36161424408937,32.72437286376953,121517600,AAPL
2017-04-12,32.717450050383505,32.844527715419915,32.58112466824049,32.7636604309082,81400000,AAPL
2017-04-13,32.78907799558137,32.89767433330219,32.590370178222656,32.590370178222656,71291600,AAPL
2017-04-17,32.689732341739536,32.78215666047726,32.54878834058837,32.77060317993164,66328400,AAPL
2017-04-18,32.67354989548555,32.81911242204733,32.60423255989005,32.62502670288086,58790000,AAPL
2017-04-19,32.78215220540519,32.809877734444996,32.45174103996478,32.5048828125,69313600,AAPL
2017-04-20,32.629653035873716,33.02244662108617,32.6157902720797,32.91154098510742,93278400,AAPL
2017-04-21,32.91154005220847,32.96699110581275,32.7752181779293,32.87226104736328,69283600,AAPL
2017-04-24,33.156453193579374,33.26042742878248,33.082513765934344,33.18880081176758,68537200,AAPL
2017-04-25,33.25119026285557,33.47993289925257,33.241946070614006,33.39444351196289,75486000,AAPL
2017-04-26,33.38057575895097,33.41061409080594,33.12872620522698,33.19804000854492,80164800,AAPL
2017-04-27,33.25349566926757,33.30895023936952,33.11255172184781,33.22345733642578,56985200,AAPL
2017-04-28,33.2927774759267,33.341300669562116,33.103313848608956,33.19111251831055,83441600,AAPL
2017-05-01,33.526149553957254,34.01136391757358,33.49380192971616,33.86811065673828,134411600,AAPL
2017-05-02,34.089916305108204,34.21699749566795,33.928178210589465,34.082984924316406,181408800,AAPL
2017-05-03,33.63937109555477,34.07837868307375,33.3343796534977,33.97902297973633,182788000,AAPL
2017-05-04,33.854242838931896,33.99749607838162,33.690191931153905,33.85655212402344,93487600,AAPL
2017-05-05,33.90968230042189,34.422625465577745,33.90968230042189,34.418006896972656,109310800,AAPL
2017-05-08,34.434198084508445,35.51322675874134,34.434198084508445,35.353797912597656,195009600,AAPL
2017-05-09,35.55249784919626,35.78586608965602,35.455454991771575,35.58022689819336,156521600,AAPL
2017-05-10,35.4970453320954,35.56867194825436,35.145840106230295,35.41155242919922,103222800,AAPL
2017-05-11,35.36978271379286,35.74563982195557,35.337301584956826,35.717796325683594,109020400,AAPL
2017-05-12,35.89182544196938,36.29088158153805,35.88486544861944,36.21664047241211,130108000,AAPL
2017-05-15,36.19574352326371,36.34422922660591,35.97301673833962,36.12382125854492,104038800,AAPL
2017-05-16,36.17950202596057,36.20734198695468,35.89645062192659,36.070457458496094,80194000,AAPL
2017-05-17,35.636587574556565,35.861636611505936,34.73407261097802,34.85935592651367,203070800,AAPL
2017-05-18,35.09603308197353,35.57629029064586,35.063551935204295,35.390682220458984,134272800,AAPL
2017-05-19,35.5855666531375,35.72477002721877,35.411559780401745,35.511322021484375,107843200,AAPL
2017-05-22,35.7294001152807,35.863965813263476,35.47651105501651,35.727081298828125,91865600,AAPL
2017-05-23,35.93822189937736,35.93822189937736,35.56932813913295,35.683013916015625,79675600,AAPL
2017-05-24,35.69228325002992,35.768846686765585,35.420832996246155,35.57627868652344,76712000,AAPL
2017-05-25,35.666768125919795,35.81061621627435,35.50436241762813,35.699249267578125,76942400,AAPL
2017-05-26,35.72940706676329,35.78509053405886,35.569320195944684,35.63892364501953,87710400,AAPL
2017-05-30,35.59483357440635,35.82916147696767,35.573953606294275,35.652835845947266,80507600,AAPL
2017-05-31,35.722451704755954,35.76885283009231,35.35355797909039,35.44171905517578,97804800,AAPL
2017-06-01,35.536842864976805,35.57396518048359,35.31643486944589,35.539161682128906,65616400,AAPL
2017-06-02,35.631943999496634,36.065799713134766,35.471857216982144,36.065799713134766,111082800,AAPL
2017-06-05,35.808289880411884,35.83381102746354,35.604124244177186,35.713165283203125,101326800,AAPL
2017-06-06,35.70621077347326,36.14934914931527,35.67837080520811,35.83381652832031,106499600,AAPL
2017-06-07,35.96605159431426,36.1887783473258,35.84076469808959,36.0472526550293,84278400,AAPL
2017-06-08,36.01942756161133,36.08670867055313,35.82221832958229,35.9591064453125,85003200,AAPL
2017-06-09,36.005490501291284,36.005490501291284,33.87796761467055,34.56471252441406,259530800,AAPL
2017-06-12,33.81302180331773,33.8942228985397,33.063629544575214,33.73877716064453,289229200,AAPL
2017-06-13,34.14245882629742,34.20973990529512,33.67611828569184,34.01021194458008,136661600,AAPL
2017-06-14,34.22135989171264,34.22135989171264,33.37220529831581,33.67845916748047,126124800,AAPL
2017-06-15,33.2515436481613,33.52067149530905,32.99401342308188,33.47658920288086,128661600,AAPL
2017-06-16,33.358278590962286,33.52532547863764,32.99170367301799,33.0079460144043,201444400,AAPL
2017-06-19,33.330430553899184,34.04501905813801,33.330430553899184,33.952213287353516,130165600,AAPL
2017-06-20,34.075187273103715,34.075187273103715,33.62741125315838,33.64365005493164,99600400,AAPL
2017-06-21,33.761972901353,33.88957864340851,33.55084372269558,33.84317398071289,85063200,AAPL
2017-06-22,33.81996816306067,34.03573493101668,33.66916012098944,33.7874870300293,76425200,AAPL
2017-06-23,33.6714995265539,34.14247796406717,33.666858350862896,33.93830871582031,141757600,AAPL
2017-06-26,34.144772141850915,34.40230233407298,33.729477491780415,33.83156204223633,102769600,AAPL
2017-06-27,33.643643468366285,33.91045609832989,33.321150911590316,33.34667205810547,99047600,AAPL
2017-06-28,33.52299764915459,33.89885127529129,33.21442510738161,33.83388900756836,88329600,AAPL
2017-06-29,33.57404807712838,33.67149150233917,33.010263961048665,33.33507537841797,125997600,AAPL
2017-06-30,33.51372174056437,33.63204867536002,33.35827603149477,33.41395950317383,92096400,AAPL
2017-07-03,33.61347812068899,33.710921513750655,33.20050222335143,33.293304443359375,57111200,AAPL
2017-07-05,33.33739642246375,33.59260437172023,33.11234725637412,33.430198669433594,86278400,AAPL
2017-07-06,33.18195062313297,33.29331402723533,33.04042489576544,33.11466598510742,96515200,AAPL
2017-07-07,33.154108868848056,33.583327248020424,33.154108868848056,33.451080322265625,76806800,AAPL
2017-07-10,33.434842539856305,33.86173857462647,33.26315447492133,33.655250549316406,84362400,AAPL
2017-07-11,33.57869701085788,33.838549772373426,33.49749589928063,33.764305114746094,79127200,AAPL
2017-07-12,33.84317758457734,33.91509986316414,33.59957078037794,33.813018798828125,99538000,AAPL
2017-07-13,33.75733101049074,34.45103963699194,33.74341102804902,34.283992767333984,100797600,AAPL
2017-07-14,34.330384475511416,34.64591697166014,34.181898803216576,34.57863235473633,80528400,AAPL
2017-07-17,34.527595320058545,35.01017112373985,34.46959304613573,34.69927978515625,95174000,AAPL
2017-07-18,34.615754276158185,34.83152456299761,34.49278974609074,34.819923400878906,71475200,AAPL
2017-07-19,34.912730369299176,35.13081950217448,34.78976582249554,35.03801727294922,83692000,AAPL
2017-07-20,35.149384286938314,35.205067754332376,34.845452883625036,34.880252838134766,68974800,AAPL
2017-07-21,34.799051397356024,34.90345479996306,34.541521116163516,34.864013671875,105010400,AAPL
2017-07-24,34.93593760584311,35.36747475871802,34.77816954577707,35.28627014160156,85972800,AAPL
2017-07-25,35.21899120640794,35.69228833526864,35.21899120640794,35.43708038330078,75415600,AAPL
2017-07-26,35.578604828269064,35.71316702089403,35.51132019177788,35.6041259765625,63124000,AAPL
2017-07-27,35.671414853401714,35.727098336417974,34.174956206611974,34.931304931640625,129905200,AAPL
2017-07-28,34.77585865952967,34.85474093746274,34.61345292843822,34.68537521362305,68854800,AAPL
2017-07-31,34.77816410050082,34.87792985848564,34.367510525584244,34.5067138671875,79383600,AAPL
2017-08-01,34.59256125152247,34.85241033339182,34.43247439209287,34.81296920776367,141474400,AAPL
2017-08-02,36.95440794639433,37.06345250301335,36.230540711117264,36.457908630371094,279747200,AAPL
2017-08-03,36.43703093410931,36.47415324084323,35.96605273047904,36.093658447265625,108389200,AAPL
2017-08-04,36.20966014716039,36.51822911955738,36.12149556065968,36.28390121459961,82239600,AAPL
2017-08-07,36.439351475487854,36.87088857620592,36.348868061152366,36.845367431640625,87481200,AAPL
2017-08-08,36.79664597427028,37.546034402459156,36.72008254374774,37.140018463134766,144823600,AAPL
2017-08-09,36.94978762777405,37.41612843231557,36.91498766035146,37.36740493774414,104526000,AAPL
2017-08-10,37.24395304731005,37.26724649800394,36.01646567472079,36.177181243896484,163217200,AAPL
2017-08-11,36.47530758815783,36.93416070229305,36.351860156850435,36.680274963378906,105028400,AAPL
2017-08-14,37.108863774529745,37.31616269865462,36.97609749802643,37.2323112487793,88490800,AAPL
2017-08-15,37.42096606058106,37.77966166110587,37.299846542421186,37.63991165161133,117862000,AAPL
2017-08-16,37.719098599761814,37.851861268607664,37.30216944215757,37.48850631713867,110686400,AAPL
2017-08-17,37.388367681260824,37.43262310706791,36.764139426965905,36.768798828125,111762400,AAPL
2017-08-18,36.76878794908287,37.15077698722718,36.50325902688598,36.6849365234375,109712400,AAPL
2017-08-21,36.684934979566464,36.77577372401931,36.12825579092864,36.61738967895508,105474000,AAPL
2017-08-22,36.854964926847224,37.26723470592403,36.806053671580756,37.21599197387695,86418400,AAPL
2017-08-23,37.050626143637956,37.376713074383446,37.006370727162285,37.26258087158203,77596400,AAPL
2017-08-24,37.36739088206577,37.43959913896575,36.92950326539622,37.097206115722656,79275600,AAPL
2017-08-25,37.185704340312455,37.39766255153382,37.09719709100755,37.234619140625,101920400,AAPL
2017-08-28,37.29984624604826,37.73307802479244,37.25093143296134,37.6096305847168,103864000,AAPL
2017-08-29,37.29052877524253,37.99394528318715,37.26723533152812,37.94503402709961,118067600,AAPL
2017-08-30,38.15233307291767,38.17329503991752,37.87515744009567,38.04751968383789,109078400,AAPL
2017-08-31,38.11507357732661,38.320044556194304,38.07780548042678,38.19892501831055,107140400,AAPL
2017-09-01,38.385257660727085,38.41786635335139,38.11274139649231,38.210567474365234,66364400,AAPL
2017-09-05,38.14068917207796,38.257149291687355,37.39767304031707,37.751712799072266,117874000,AAPL
2017-09-06,37.89845697450694,37.96367436281888,37.38836103771766,37.712120056152344,86606800,AAPL
2017-09-07,37.75403510325225,37.78897526638358,37.35108414451552,37.56071090698242,87714000,AAPL
2017-09-08,37.46755807275102,37.53510339320149,36.924853369385254,36.94814682006836,114446000,AAPL
2017-09-11,37.38369886793957,37.74472595411591,37.24161737805395,37.61661911010742,126323200,AAPL
2017-09-12,37.87516648558694,38.189610282003464,36.98075347251428,37.46755599975586,286856000,AAPL
2017-09-13,37.23696127852219,37.25792680327699,36.78043955369521,37.18571853637695,179629600,AAPL
2017-09-14,37.03198256595404,37.127477143471076,36.82235226093013,36.866607666015625,95042800,AAPL
2017-09-15,36.91087372661872,37.493174374096036,36.80140092056649,37.23929214477539,196458400,AAPL
2017-09-18,37.292868099975266,37.38370687170587,36.80140614161699,36.957462310791016,113077600,AAPL
2017-09-19,37.1531092499511,37.21367079192962,36.90388642083373,36.971431732177734,83242400,AAPL
2017-09-20,36.778097057338464,36.86194846899141,35.830113719840035,36.35185623168945,211805600,AAPL
2017-09-21,36.28897304494731,36.28897304494731,35.578565622840415,35.72763442993164,150046800,AAPL
2017-09-22,35.296726627935186,35.466760938093564,35.06846582006925,35.37825012207031,186581600,AAPL
2017-09-25,34.935708269423436,35.364280660403736,34.7423840426693,35.06614303588867,177549200,AAPL
2017-09-26,35.35263520916742,35.85108440127797,35.331673239677386,35.66940689086914,146640000,AAPL
2017-09-27,35.82313244404268,36.03741863130181,35.76257090902376,35.92328643798828,102016800,AAPL
2017-09-28,35.8441079045584,35.93494668719999,35.56693215509041,35.7020263671875,88022000,AAPL
2017-09-29,35.685708417667065,35.89999459326319,35.40387338808492,35.89766311645508,105199200,AAPL
2017-10-02,35.93027574081998,35.97453115605567,35.571580127050126,35.825462341308594,74795200,AAPL
2017-10-03,35.87205640355522,36.12361077003381,35.84876650452396,35.981529235839844,64921200,AAPL
2017-10-04,35.783543995485715,35.83711466510488,35.511027692534164,35.74860382080078,80655200,AAPL
2017-10-05,35.91164634833667,36.20512816989654,35.881369129315786,36.1934814453125,85135200,AAPL
2017-10-06,36.09564795285132,36.21676746633701,36.00014980656297,36.17251205444336,69630400,AAPL
2017-10-09,36.29130292963798,36.50558912928541,36.21677029910365,36.29829025268555,65051600,AAPL
2017-10-10,36.34952776101765,36.80139354150929,36.12592634750615,36.312259674072266,62468000,AAPL
2017-10-11,36.32855943847387,36.56380753225443,36.27731671641003,36.463653564453125,67622400,AAPL
2017-10-12,36.41708717925492,36.65466330578336,36.27267418896036,36.33556365966797,64500400,AAPL
2017-10-13,36.50558912676728,36.63369597276531,36.43105649623809,36.5661506652832,65576800,AAPL
2017-10-16,36.778107473034964,37.26724143854835,36.71987740828723,37.23929214477539,96486000,AAPL
2017-10-17,37.21599725793115,37.46987947743301,37.0878904096244,37.376712799072266,75989200,AAPL
2017-10-18,37.36507009240364,37.432618962445325,37.174077315008596,37.211341857910156,65496800,AAPL
2017-10-19,36.510263200178436,36.58712733866869,36.107312008168,36.33091354370117,170336800,AAPL
2017-10-20,36.47764263581559,36.74317159423828,36.326245886061336,36.39379119873047,95896400,AAPL
2017-10-23,36.542855441022574,36.72919233940038,36.219096457297425,36.375152587890625,87937200,AAPL
2017-10-24,36.403105592236166,36.66630662132224,36.3821436219765,36.591773986816406,71028800,AAPL
2017-10-25,36.54753240831287,36.696601287852545,36.1655431823623,36.43107223510742,84828400,AAPL
2017-10-26,36.62203965119396,36.76179318366867,36.51722627887791,36.66396713256836,68002000,AAPL
2017-10-27,37.10185976956351,38.1057488893798,36.96443769463346,37.97764205932617,177816800,AAPL
2017-10-30,38.17331261143674,39.14692143564128,38.13371658196156,38.83247756958008,178803200,AAPL
2017-10-31,39.10731191568161,39.51492238822658,38.88371044674246,39.372840881347656,144187200,AAPL
2017-11-01,39.566160191268466,39.582466314093104,38.57392124433074,38.8720588684082,134551200,AAPL
2017-11-02,38.80451499973989,39.2470620522876,38.497058564350645,39.15622329711914,165573600,AAPL
2017-11-03,40.528121815557064,40.588679798570986,39.85731038613164,40.178741455078125,237594400,AAPL
2017-11-06,40.148473418126656,40.75872705805742,39.99707663554158,40.58636474609375,140105200,AAPL
2017-11-07,40.50715105237085,40.8192632536564,40.43494636220121,40.71677780151367,97446000,AAPL
2017-11-08,40.68185130490328,41.04986572265625,40.60498719669403,41.04986572265625,97638000,AAPL
2017-11-09,40.78666147574387,41.01725378211168,40.327808339911776,40.96601104736328,117930400,AAPL
2017-11-10,40.93328296542886,40.99639849993857,40.736927487906414,40.83042907714844,100582000,AAPL
2017-11-13,40.556935118264605,40.79069266937852,40.53355793641035,40.66680145263672,67928400,AAPL
2017-11-14,40.44940047554934,40.552254357040376,40.0146113372461,40.0520133972168,99130000,AAPL
2017-11-15,39.731771496107484,39.81358806625075,39.360097843562826,39.52372741699219,116632400,AAPL
2017-11-16,40.014623372072364,40.175916683207014,39.8089191140793,39.99592590332031,94550000,AAPL
2017-11-17,39.981897418561154,40.06371400342983,39.654638212802126,39.77385330200195,87598000,AAPL
2017-11-20,39.806583707089366,39.86969926347399,39.63594164249503,39.7341194152832,65049600,AAPL
2017-11-21,39.92111417337202,40.60368579254124,39.92111417337202,40.472782135009766,100525200,AAPL
2017-11-22,40.52419901834155,40.907561163139,40.45173476640671,40.89821243286133,102355600,AAPL
2017-11-24,40.93095191185509,41.024453513062106,40.82575815192538,40.90056228637695,56106800,AAPL
2017-11-27,40.91926740995278,40.92627985240134,40.51954035609574,40.69485855102539,82867200,AAPL
2017-11-28,40.74394168627326,40.87718163503339,40.1735726934655,40.4564208984375,105715200,AAPL
2017-11-29,40.353575671955824,40.42136380660984,39.074921313258585,39.61723709106445,166665600,AAPL
2017-11-30,39.83929907290369,40.2390260682573,39.37412381322835,40.17123794555664,166108800,AAPL
2017-12-01,39.727099097349935,40.12916241108595,39.38815132748786,39.98423385620117,159037200,AAPL
2017-12-04,40.318508118765585,40.351234038686634,39.65230112747466,39.692039489746094,130169600,AAPL
2017-12-05,39.519052754741125,40.094097925131834,39.364771908190285,39.654632568359375,109400800,AAPL
2017-12-06,39.15439352879619,39.785538263351555,38.911287221974995,39.50736618041992,114240000,AAPL
2017-12-07,39.51203848258087,39.84163748488926,39.48398871791025,39.579830169677734,102693200,AAPL
2017-12-08,39.853333145307786,39.97254823316245,39.46295839467937,39.591522216796875,93420800,AAPL
2017-12-11,39.55177980714525,40.41434580408775,39.455938348183324,40.362918853759766,141095200,AAPL
2017-12-12,40.241363439303626,40.297466539043796,40.080073715408226,40.136173248291016,77636800,AAPL
2017-12-13,40.323187690009654,40.56629403478115,40.20630888511107,40.26942443847656,95273600,AAPL
2017-12-14,40.29979940805167,40.470444984363944,40.12448124896759,40.25772476196289,81906000,AAPL
2017-12-15,40.5873247413037,40.71355224948807,40.313828834523285,40.66680145263672,160677200,AAPL
2017-12-18,40.879528279802386,41.421844031172604,40.87485212930518,41.2395133972168,117684400,AAPL
2017-12-19,40.91458750768088,40.99874037620498,40.69485481948698,40.800045013427734,109745600,AAPL
2017-12-20,40.877185677769134,41.005753056380755,40.49849955063809,40.75563430786133,93902400,AAPL
2017-12-21,40.71355660149593,41.14600954402588,40.69719542593479,40.909912109375,83799600,AAPL
2017-12-22,40.83277168123875,41.005753571622236,40.790697029632184,40.909912109375,65397600,AAPL
2017-12-26,39.925791590410505,40.082408726132456,39.66398070018009,39.87202835083008,132742000,AAPL
2017-12-27,39.762172399053675,39.92112586780343,39.67100707036292,39.879051208496094,85992800,AAPL
2017-12-28,39.97254423626185,40.171239596342964,39.85098930185255,39.99124526977539,65920800,AAPL
2017-12-29,39.86033752972982,39.87669870309674,39.55645200818158,39.55878829956055,103999600,AAPL
2018-01-02,39.77619340273042,40.27643451563853,39.56580942615581,40.26708221435547,102223600,AAPL
2018-01-03,40.330187330739136,40.802378551359595,40.196947390215975,40.26005935668945,118071600,AAPL
2018-01-04,40.33252097704683,40.54991732565844,40.22499451516484,40.44706344604492,89738400,AAPL
2018-01-05,40.54292003219282,40.99407050276175,40.4517547079046,40.9075813293457,94640000,AAPL
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200,AAPL
2018-01-09,40.802395898148504,40.9216110079164,40.53591233695206,40.75096893310547,86336000,AAPL
2018-01-10,40.477456442146824,40.74393989480724,40.440054379738385,40.741600036621094,95839600,AAPL
2018-01-11,40.8117367825329,41.02212075365002,40.788363163647276,40.97303009033203,74670800,AAPL
2018-01-12,41.1834131462071,41.4592489749362,41.05952190087746,41.39613342285156,101672400,AAPL
2018-01-16,41.585476374529335,41.93377648897424,41.17406427506678,41.185752868652344,118263600,AAPL
2018-01-17,41.176398125146065,41.901048082180715,40.923943066330935,41.86598587036133,137547200,AAPL
2018-01-18,41.92908718934309,42.09973275509077,41.667279896046836,41.90337371826172,124773600,AAPL
2018-01-19,41.75143183103793,41.97817691644085,41.47092351341417,41.71636962890625,129700400,AAPL
2018-01-22,41.44521953992409,41.55742217931307,41.28158994771982,41.375091552734375,108434400,AAPL
2018-01-23,41.44521681046371,41.94545785474811,41.33301417846406,41.384437561035156,130756400,AAPL
2018-01-24,41.433527740131495,41.44521633156787,40.48680890350173,40.725242614746094,204420400,AAPL
2018-01-25,40.793038750522214,40.89589266839285,39.862684472538135,39.99826431274414,166116000,AAPL
2018-01-26,40.206301219057266,40.206301219057266,39.75281097181956,40.091758728027344,156572000,AAPL
2018-01-29,39.77619070677116,39.77619070677116,39.05388063992829,39.261924743652344,202561600,AAPL
2018-01-30,38.693894624711604,39.124007745796824,38.499875391787135,39.0305061340332,184192800,AAPL
2018-01-31,39.007123526143936,39.374124613366014,38.92063436894064,39.13802719116211,129915600,AAPL
2018-02-01,39.07724875688061,39.41619648711814,38.98140730643512,39.21984100341797,188923200,AAPL
2018-02-02,38.80375196035035,38.99075870726561,37.424583889707215,37.51808547973633,346375200,AAPL
2018-02-05,37.19081856416882,38.30817909539416,36.46616890910437,36.580711364746094,290954000,AAPL
2018-02-06,36.19268205071455,38.27078653650845,35.99866285535439,38.109493255615234,272975200,AAPL
2018-02-07,38.12351440723926,38.19597867026354,37.183811712279685,37.29367446899414,206434400,AAPL
2018-02-08,37.46900037296808,37.634969821723445,36.23943680447615,36.267486572265625,217562000,AAPL
2018-02-09,36.865999961496776,37.058460813619604,35.26292594672998,36.711090087890625,282690400,AAPL
2018-02-12,37.201636376347686,38.4667265805271,36.96927155384121,38.18976974487305,243278000,AAPL
2018-02-13,38.011387447072025,38.66857795561748,37.94097353876356,38.57234573364258,130196800,AAPL
2018-02-14,38.26721850010876,39.32341630642415,38.22966752219258,39.28351593017578,162579600,AAPL
2018-02-15,39.851515600178224,40.62606138201437,39.66609578151257,40.60259246826172,204588800,AAPL
2018-02-16,40.45471012448488,41.032099647351984,40.31623176094722,40.47113800048828,160704400,AAPL
2018-02-20,40.38195574267661,40.90066411551989,40.23408693219044,40.33501434326172,135722000,AAPL
2018-02-21,40.56503641863772,40.867811539145606,40.13786137607023,40.151947021484375,149886400,AAPL
2018-02-22,40.32328263855121,40.82790900653201,40.30215954364588,40.487579345703125,123967600,AAPL
2018-02-23,40.76219436119442,41.22692040214116,40.73168083348682,41.191715240478516,135249600,AAPL
2018-02-26,41.3912125284881,42.10473112126682,41.358353190295645,42.00615310668945,152648800,AAPL
2018-02-27,42.03667174392078,42.360569950834076,41.81604319718002,41.870025634765625,155712400,AAPL
2018-02-28,42.07421817804011,42.39342471689793,41.79022037577208,41.80664825439453,151128400,AAPL
